chan 0,chan 1,chan 2,chan 3,chan 4,chan 5,chan 6,chan 7,chan 8
2299,2889,3210,2787,111,2113,2668,3137,2855
2299,2889,3210,2787,111,2113,2668,3137,2855
2299,2889,3210,2787,111,2113,2668,3137,2855
2299,2889,3210,2787,111,2113,2668,3137,2855
2299,2889,3210,2787,111,2113,2668,3137,2855
2299,2889,3210,2787,111,2113,2668,3137,2855
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2302,2891,3247,2825,2240,2177,2636,3119,2583
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2273,2873,3264,2714,3080,2169,2613,3095,2903
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2261,2883,3261,2683,3102,2134,2608,3101,2902
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2251,2878,3256,2731,3114,2137,2610,3111,3000
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2260,2877,3246,2700,3099,2151,2594,3135,3082
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2269,2879,3234,2681,3083,2142,2583,3121,2923
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2277,2893,3229,2662,3097,2135,2561,3124,2810
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2255,2870,3220,2647,3124,2126,2562,3136,2795
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2252,2862,3218,2635,3115,2137,2566,3146,2728
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2251,2863,3220,2632,3135,2132,2562,3158,2912
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2867,3224,2632,3124,2129,2561,3149,2842
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2262,2868,3222,2637,3158,2135,2555,3159,2728
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2259,2867,3217,2617,3127,2152,2553,3162,2744
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2252,2868,3214,2596,3111,2165,2552,3181,2733
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2243,2862,3203,2591,3156,2181,2554,3177,2714
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2240,2861,3197,2580,3153,2160,2560,3159,2799
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2225,2864,3193,2567,3158,2163,2569,3164,2728
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2218,2869,3195,2570,3152,2170,2566,3169,2819
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2210,2875,3190,2564,3154,2152,2564,3167,2665
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2207,2869,3192,2564,3185,2164,2564,3144,2685
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
2211,2870,3187,2554,3167,2181,2566,3139,2946
